event_id,event_time_utc,country,currency,event_name,impact,actual,forecast,previous,source
2025-05-02-usd-unemployment-rate-548bc734,2025-05-02T08:30:00Z,United States,USD,Unemployment Rate,HIGH,4.2%,4.2%,4.2%,nasdaq_economic_calendar
2025-05-05-usd-ism-non-manufacturing-business-activity-050eb387,2025-05-05T10:00:00Z,United States,USD,ISM Non-Manufacturing Business Activity,HIGH,53.7,,55.9,nasdaq_economic_calendar
2025-05-05-usd-ism-non-manufacturing-employment-c1c16173,2025-05-05T10:00:00Z,United States,USD,ISM Non-Manufacturing Employment,HIGH,49.0,47.0,46.2,nasdaq_economic_calendar
2025-05-05-usd-ism-non-manufacturing-new-orders-759b2da9,2025-05-05T10:00:00Z,United States,USD,ISM Non-Manufacturing New Orders,HIGH,52.3,49.2,50.4,nasdaq_economic_calendar
2025-05-05-usd-ism-non-manufacturing-pmi-747557c5,2025-05-05T10:00:00Z,United States,USD,ISM Non-Manufacturing PMI,HIGH,51.6,50.2,50.8,nasdaq_economic_calendar
2025-05-05-usd-ism-non-manufacturing-prices-de8c3099,2025-05-05T10:00:00Z,United States,USD,ISM Non-Manufacturing Prices,HIGH,65.1,61.2,60.9,nasdaq_economic_calendar
2025-05-06-usd-ism-non-manufacturing-business-activity-2e85e447,2025-05-06T10:00:00Z,United States,USD,ISM Non-Manufacturing Business Activity,HIGH,53.7,,55.9,nasdaq_economic_calendar
2025-05-06-usd-ism-non-manufacturing-employment-3d34b38a,2025-05-06T10:00:00Z,United States,USD,ISM Non-Manufacturing Employment,HIGH,49.0,47.0,46.2,nasdaq_economic_calendar
2025-05-06-usd-ism-non-manufacturing-new-orders-af77811f,2025-05-06T10:00:00Z,United States,USD,ISM Non-Manufacturing New Orders,HIGH,52.3,49.2,50.4,nasdaq_economic_calendar
2025-05-06-usd-ism-non-manufacturing-pmi-e4105356,2025-05-06T10:00:00Z,United States,USD,ISM Non-Manufacturing PMI,HIGH,51.6,50.2,50.8,nasdaq_economic_calendar
2025-05-06-usd-ism-non-manufacturing-prices-a61e5985,2025-05-06T10:00:00Z,United States,USD,ISM Non-Manufacturing Prices,HIGH,65.1,61.2,60.9,nasdaq_economic_calendar
2025-05-07-usd-fomc-statement-7614a359,2025-05-07T14:00:00Z,United States,USD,FOMC Statement,HIGH,,,,nasdaq_economic_calendar
2025-05-07-usd-fed-interest-rate-decision-9461416a,2025-05-07T14:00:00Z,United States,USD,Fed Interest Rate Decision,HIGH,4.50%,4.50%,4.50%,nasdaq_economic_calendar
2025-05-07-usd-fomc-press-conference-ae615c13,2025-05-07T14:30:00Z,United States,USD,FOMC Press Conference,HIGH,,,,nasdaq_economic_calendar
2025-05-07-jpy-monetary-policy-meeting-minutes-b9d1937b,2025-05-07T19:50:00Z,Japan,JPY,Monetary Policy Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2025-05-08-usd-fomc-statement-a5683d6d,2025-05-08T14:00:00Z,United States,USD,FOMC Statement,HIGH,,,,nasdaq_economic_calendar
2025-05-08-usd-fed-interest-rate-decision-296c56b1,2025-05-08T14:00:00Z,United States,USD,Fed Interest Rate Decision,HIGH,4.50%,4.50%,4.50%,nasdaq_economic_calendar
2025-05-08-usd-fomc-press-conference-7e421934,2025-05-08T14:30:00Z,United States,USD,FOMC Press Conference,HIGH,,,,nasdaq_economic_calendar
2025-05-08-jpy-monetary-policy-meeting-minutes-2662c80a,2025-05-08T19:50:00Z,Japan,JPY,Monetary Policy Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2025-05-09-usd-nonfarm-productivity-dabaf197,2025-05-09T08:30:00Z,United States,USD,Nonfarm Productivity,HIGH,-0.8%,-0.4%,1.7%,nasdaq_economic_calendar
2025-05-10-usd-fomc-member-williams-speaks-9bdb6219,2025-05-10T06:15:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-10-usd-fomc-member-kugler-speaks-4744b5a7,2025-05-10T06:45:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-10-usd-fomc-member-barkin-speaks-584c16d0,2025-05-10T08:30:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-10-usd-fomc-member-williams-speaks-55d1b2fd,2025-05-10T08:30:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-10-usd-fomc-member-williams-speaks-a53347b5,2025-05-10T11:30:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-12-usd-fomc-member-kugler-speaks-18a8ac85,2025-05-12T10:25:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-12-jpy-boj-summary-of-opinions-79055cfb,2025-05-12T19:50:00Z,Japan,JPY,BoJ Summary of Opinions,HIGH,,,,nasdaq_economic_calendar
2025-05-13-usd-fomc-member-kugler-speaks-a85968fc,2025-05-13T10:25:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-13-jpy-boj-summary-of-opinions-9fce5bd1,2025-05-13T19:50:00Z,Japan,JPY,BoJ Summary of Opinions,HIGH,,,,nasdaq_economic_calendar
2025-05-14-usd-cpi-6dc86160,2025-05-14T08:30:00Z,United States,USD,CPI,HIGH,0.2%,0.3%,-0.1%,nasdaq_economic_calendar
2025-05-14-usd-cpi-index-n-s-a-ce73ce1a,2025-05-14T08:30:00Z,United States,USD,"CPI Index, n.s.a.",HIGH,320.80,320.86,319.80,nasdaq_economic_calendar
2025-05-14-usd-cpi-index-s-a-03bfb133,2025-05-14T08:30:00Z,United States,USD,"CPI Index, s.a",HIGH,320.32,,319.62,nasdaq_economic_calendar
2025-05-14-usd-cpi-n-s-a-97b72629,2025-05-14T08:30:00Z,United States,USD,"CPI, n.s.a",HIGH,0.31%,,0.22%,nasdaq_economic_calendar
2025-05-14-usd-core-cpi-eb5d5e76,2025-05-14T08:30:00Z,United States,USD,Core CPI,HIGH,0.2%,0.3%,0.1%,nasdaq_economic_calendar
2025-05-14-usd-core-cpi-index-8d42cd40,2025-05-14T08:30:00Z,United States,USD,Core CPI Index,HIGH,326.43,,325.66,nasdaq_economic_calendar
2025-05-14-usd-cleveland-cpi-1e954438,2025-05-14T11:00:00Z,United States,USD,Cleveland CPI,HIGH,0.3%,,0.3%,nasdaq_economic_calendar
2025-05-15-usd-core-ppi-da1d64b5,2025-05-15T08:30:00Z,United States,USD,Core PPI,HIGH,-0.4%,0.3%,0.4%,nasdaq_economic_calendar
2025-05-15-usd-core-retail-sales-9f71a835,2025-05-15T08:30:00Z,United States,USD,Core Retail Sales,HIGH,0.1%,0.3%,0.8%,nasdaq_economic_calendar
2025-05-15-usd-ppi-7462c88b,2025-05-15T08:30:00Z,United States,USD,PPI,HIGH,-0.5%,0.2%,0.0%,nasdaq_economic_calendar
2025-05-15-usd-ppi-ex-food-energy-transport-7799f60a,2025-05-15T08:30:00Z,United States,USD,PPI ex. Food/Energy/Transport,HIGH,2.9%,,3.5%,nasdaq_economic_calendar
2025-05-15-usd-retail-sales-913bba67,2025-05-15T08:30:00Z,United States,USD,Retail Sales,HIGH,0.1%,0.0%,1.7%,nasdaq_economic_calendar
2025-05-15-usd-retail-sales-ex-gas-autos-fe104ec6,2025-05-15T08:30:00Z,United States,USD,Retail Sales Ex Gas/Autos,HIGH,0.2%,,1.1%,nasdaq_economic_calendar
2025-05-15-usd-industrial-production-c718211b,2025-05-15T09:15:00Z,United States,USD,Industrial Production,HIGH,0.0%,0.2%,-0.3%,nasdaq_economic_calendar
2025-05-15-jpy-gdp-a8672da1,2025-05-15T19:50:00Z,Japan,JPY,GDP,HIGH,-0.2%,-0.1%,0.6%,nasdaq_economic_calendar
2025-05-15-jpy-gdp-annualized-74bd3bc1,2025-05-15T19:50:00Z,Japan,JPY,GDP Annualized,HIGH,-0.7%,,2.4%,nasdaq_economic_calendar
2025-05-15-jpy-gdp-capital-expenditure-1620e7d5,2025-05-15T19:50:00Z,Japan,JPY,GDP Capital Expenditure,HIGH,1.4%,0.8%,0.8%,nasdaq_economic_calendar
2025-05-15-jpy-gdp-external-demand-cf8bbf46,2025-05-15T19:50:00Z,Japan,JPY,GDP External Demand,HIGH,-0.8%,-0.6%,0.7%,nasdaq_economic_calendar
2025-05-15-jpy-gdp-price-index-7bd92253,2025-05-15T19:50:00Z,Japan,JPY,GDP Price Index,HIGH,3.2%,3.2%,2.9%,nasdaq_economic_calendar
2025-05-15-jpy-gdp-private-consumption-b40e53be,2025-05-15T19:50:00Z,Japan,JPY,GDP Private Consumption,HIGH,0.0%,0.1%,0.1%,nasdaq_economic_calendar
2025-05-16-jpy-industrial-production-aadb4aec,2025-05-16T00:30:00Z,Japan,JPY,Industrial Production,HIGH,0.2%,-1.1%,2.3%,nasdaq_economic_calendar
2025-05-16-usd-michigan-consumer-expectations-481aac52,2025-05-16T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,46.5,48.0,47.3,nasdaq_economic_calendar
2025-05-16-usd-michigan-consumer-sentiment-9e736446,2025-05-16T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,50.8,53.1,52.2,nasdaq_economic_calendar
2025-05-16-usd-fomc-member-daly-speaks-5d38d7ae,2025-05-16T21:40:00Z,United States,USD,FOMC Member Daly Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-17-jpy-industrial-production-c15daf72,2025-05-17T00:30:00Z,Japan,JPY,Industrial Production,HIGH,0.2%,-1.1%,2.3%,nasdaq_economic_calendar
2025-05-17-usd-michigan-consumer-expectations-bffc6abe,2025-05-17T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,46.5,48.0,47.3,nasdaq_economic_calendar
2025-05-17-usd-michigan-consumer-sentiment-327d4265,2025-05-17T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,50.8,53.1,52.2,nasdaq_economic_calendar
2025-05-17-usd-fomc-member-daly-speaks-dcd25083,2025-05-17T21:40:00Z,United States,USD,FOMC Member Daly Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-19-usd-fomc-member-williams-speaks-e2141426,2025-05-19T17:20:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-20-usd-fomc-member-barkin-speaks-aa503072,2025-05-20T09:00:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-20-usd-fomc-member-bostic-speaks-9648409c,2025-05-20T09:00:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-20-usd-fomc-member-kugler-speaks-895599d8,2025-05-20T17:00:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-20-jpy-reuters-tankan-index-8bddd9d2,2025-05-20T19:00:00Z,Japan,JPY,Reuters Tankan Index,HIGH,8,,9,nasdaq_economic_calendar
2025-05-20-usd-fomc-member-daly-speaks-c2a006a4,2025-05-20T19:00:00Z,United States,USD,FOMC Member Daly Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-20-jpy-adjusted-trade-balance-bb581206,2025-05-20T19:50:00Z,Japan,JPY,Adjusted Trade Balance,HIGH,-0.41T,-0.24T,-0.29T,nasdaq_economic_calendar
2025-05-20-jpy-trade-balance-188b7c17,2025-05-20T19:50:00Z,Japan,JPY,Trade Balance,HIGH,-115.8B,227.1B,559.4B,nasdaq_economic_calendar
2025-05-21-usd-fomc-member-barkin-speaks-719e2ba5,2025-05-21T12:00:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-21-usd-fomc-member-bowman-speaks-ee16b5fd,2025-05-21T12:15:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-21-jpy-boj-board-member-noguchi-speaks-257363e5,2025-05-21T21:30:00Z,Japan,JPY,BoJ Board Member Noguchi Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-22-usd-fomc-member-williams-speaks-c0bd0250,2025-05-22T14:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-22-jpy-cpi-n-s-a-8b5c196d,2025-05-22T19:30:00Z,Japan,JPY,"CPI, n.s.a",HIGH,0.4%,,0.3%,nasdaq_economic_calendar
2025-05-22-jpy-national-cpi-c9f1d783,2025-05-22T19:30:00Z,Japan,JPY,National CPI,HIGH,3.6%,,3.6%,nasdaq_economic_calendar
2025-05-22-jpy-national-core-cpi-a21d5a46,2025-05-22T19:30:00Z,Japan,JPY,National Core CPI,HIGH,3.5%,3.4%,3.2%,nasdaq_economic_calendar
2025-05-23-usd-fomc-member-williams-speaks-ec72f943,2025-05-23T14:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-23-jpy-cpi-n-s-a-a2ac01ec,2025-05-23T19:30:00Z,Japan,JPY,"CPI, n.s.a",HIGH,0.4%,,0.3%,nasdaq_economic_calendar
2025-05-23-jpy-national-cpi-ed46213b,2025-05-23T19:30:00Z,Japan,JPY,National CPI,HIGH,3.6%,,3.6%,nasdaq_economic_calendar
2025-05-23-jpy-national-core-cpi-09313200,2025-05-23T19:30:00Z,Japan,JPY,National Core CPI,HIGH,3.5%,3.4%,3.2%,nasdaq_economic_calendar
2025-05-28-jpy-boj-core-cpi-80f57056,2025-05-28T01:00:00Z,Japan,JPY,BoJ Core CPI,HIGH,2.4%,2.3%,2.2%,nasdaq_economic_calendar
2025-05-28-usd-fomc-member-kashkari-speaks-4eb0d7f4,2025-05-28T04:00:00Z,United States,USD,FOMC Member Kashkari Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-28-usd-core-durable-goods-orders-0455d75a,2025-05-28T08:30:00Z,United States,USD,Core Durable Goods Orders,HIGH,0.2%,-0.1%,-0.2%,nasdaq_economic_calendar
2025-05-28-usd-durable-goods-orders-c1eb5f20,2025-05-28T08:30:00Z,United States,USD,Durable Goods Orders,HIGH,-6.3%,-7.6%,7.6%,nasdaq_economic_calendar
2025-05-28-usd-cb-consumer-confidence-08dc348d,2025-05-28T10:00:00Z,United States,USD,CB Consumer Confidence,HIGH,98.0,87.1,85.7,nasdaq_economic_calendar
2025-05-28-usd-fomc-member-williams-speaks-9d8e802e,2025-05-28T20:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-29-usd-fomc-member-kashkari-speaks-c9591284,2025-05-29T04:00:00Z,United States,USD,FOMC Member Kashkari Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-29-usd-fomc-member-barkin-speaks-8fcd7d5b,2025-05-29T08:30:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-29-usd-fomc-member-williams-speaks-2b848611,2025-05-29T09:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-29-usd-fomc-meeting-minutes-129a258d,2025-05-29T14:00:00Z,United States,USD,FOMC Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2025-05-30-usd-core-pce-prices-28104426,2025-05-30T08:30:00Z,United States,USD,Core PCE Prices,HIGH,3.40%,3.50%,2.60%,nasdaq_economic_calendar
2025-05-30-usd-fomc-member-barkin-speaks-a50ead36,2025-05-30T08:30:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-30-usd-gdp-2c1d171d,2025-05-30T08:30:00Z,United States,USD,GDP,HIGH,-0.2%,-0.3%,2.4%,nasdaq_economic_calendar
2025-05-30-usd-gdp-price-index-1715b72f,2025-05-30T08:30:00Z,United States,USD,GDP Price Index,HIGH,3.7%,3.7%,2.3%,nasdaq_economic_calendar
2025-05-30-usd-gdp-sales-af190bb1,2025-05-30T08:30:00Z,United States,USD,GDP Sales,HIGH,-2.9%,-2.5%,3.3%,nasdaq_economic_calendar
2025-05-30-usd-pce-prices-633eea6a,2025-05-30T08:30:00Z,United States,USD,PCE Prices,HIGH,3.6%,3.6%,2.4%,nasdaq_economic_calendar
2025-05-30-usd-fomc-member-kugler-speaks-2b8fd651,2025-05-30T14:00:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-30-usd-fomc-member-daly-speaks-8a425a65,2025-05-30T16:00:00Z,United States,USD,FOMC Member Daly Speaks,HIGH,,,,nasdaq_economic_calendar
2025-05-30-jpy-cpi-tokyo-ex-food-energy-651f377c,2025-05-30T19:30:00Z,Japan,JPY,CPI Tokyo Ex Food & Energy,HIGH,2.1%,,2.0%,nasdaq_economic_calendar
2025-05-30-jpy-cpi-tokyo-ex-food-and-energy-673eedce,2025-05-30T19:30:00Z,Japan,JPY,CPI Tokyo Ex Food and Energy,HIGH,0.1%,,0.7%,nasdaq_economic_calendar
2025-05-30-jpy-tokyo-cpi-2adf167f,2025-05-30T19:30:00Z,Japan,JPY,Tokyo CPI,HIGH,3.4%,,3.4%,nasdaq_economic_calendar
2025-05-30-jpy-tokyo-core-cpi-1dc6c77c,2025-05-30T19:30:00Z,Japan,JPY,Tokyo Core CPI,HIGH,3.6%,3.5%,3.4%,nasdaq_economic_calendar
2025-05-30-jpy-industrial-production-a4063f68,2025-05-30T19:50:00Z,Japan,JPY,Industrial Production,HIGH,-0.9%,-1.4%,0.2%,nasdaq_economic_calendar
2025-05-30-jpy-industrial-production-forecast-1m-ahead-ae94716d,2025-05-30T19:50:00Z,Japan,JPY,Industrial Production forecast 1m ahead,HIGH,9.0%,,1.3%,nasdaq_economic_calendar
2025-05-30-jpy-industrial-production-forecast-2m-ahead-2ab52254,2025-05-30T19:50:00Z,Japan,JPY,Industrial Production forecast 2m ahead,HIGH,-3.4%,,3.9%,nasdaq_economic_calendar
2025-05-30-jpy-large-scale-retail-sales-yoy-ecf414d1,2025-05-30T19:50:00Z,Japan,JPY,Large Scale Retail Sales YoY,HIGH,3.0%,,3.0%,nasdaq_economic_calendar
2025-05-30-jpy-retail-sales-1360b4bf,2025-05-30T19:50:00Z,Japan,JPY,Retail Sales,HIGH,3.3%,2.9%,3.1%,nasdaq_economic_calendar
2025-05-31-usd-core-pce-price-index-07a5aee3,2025-05-31T08:30:00Z,United States,USD,Core PCE Price Index,HIGH,0.1%,0.1%,0.1%,nasdaq_economic_calendar
2025-05-31-usd-pce-price-index-78f0274c,2025-05-31T08:30:00Z,United States,USD,PCE Price index,HIGH,2.1%,2.2%,2.3%,nasdaq_economic_calendar
2025-05-31-usd-pce-price-index-197693e4,2025-05-31T08:30:00Z,United States,USD,PCE price index,HIGH,0.1%,0.1%,0.0%,nasdaq_economic_calendar
2025-05-31-usd-personal-income-a58afcc8,2025-05-31T08:30:00Z,United States,USD,Personal Income,HIGH,0.8%,0.3%,0.7%,nasdaq_economic_calendar
2025-05-31-usd-real-personal-consumption-4f465410,2025-05-31T08:30:00Z,United States,USD,Real Personal Consumption,HIGH,0.1%,,0.7%,nasdaq_economic_calendar
2025-05-31-usd-michigan-consumer-expectations-14c763d4,2025-05-31T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,47.9,46.5,47.3,nasdaq_economic_calendar
2025-05-31-usd-michigan-consumer-sentiment-a054bd06,2025-05-31T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,52.2,50.8,52.2,nasdaq_economic_calendar
2025-05-31-usd-fomc-member-bostic-speaks-12b8eb4d,2025-05-31T12:20:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2025-06-03-usd-ism-manufacturing-employment-ea320536,2025-06-03T10:00:00Z,United States,USD,ISM Manufacturing Employment,HIGH,46.8,,46.5,nasdaq_economic_calendar
2025-06-03-usd-ism-manufacturing-new-orders-index-2ff9d5a1,2025-06-03T10:00:00Z,United States,USD,ISM Manufacturing New Orders Index,HIGH,47.6,,47.2,nasdaq_economic_calendar
2025-06-03-usd-ism-manufacturing-pmi-9bb7df5c,2025-06-03T10:00:00Z,United States,USD,ISM Manufacturing PMI,HIGH,48.5,49.3,48.7,nasdaq_economic_calendar
2025-06-03-usd-ism-manufacturing-prices-366e5fda,2025-06-03T10:00:00Z,United States,USD,ISM Manufacturing Prices,HIGH,69.4,70.2,69.8,nasdaq_economic_calendar
2025-06-04-jpy-boj-gov-ueda-speaks-dc422b44,2025-06-04T03:50:00Z,Japan,JPY,BOJ Gov Ueda Speaks,HIGH,,,,nasdaq_economic_calendar
2025-06-04-usd-jolts-job-openings-8f7a7123,2025-06-04T10:00:00Z,United States,USD,JOLTS Job Openings,HIGH,7.391M,7.110M,7.200M,nasdaq_economic_calendar
2025-06-05-usd-adp-nonfarm-employment-change-0d3bca4a,2025-06-05T08:15:00Z,United States,USD,ADP Nonfarm Employment Change,HIGH,37K,111K,60K,nasdaq_economic_calendar
2025-06-05-usd-fomc-member-bostic-speaks-a8c74e0f,2025-06-05T08:30:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2025-06-05-usd-ism-non-manufacturing-business-activity-8c8489cc,2025-06-05T10:00:00Z,United States,USD,ISM Non-Manufacturing Business Activity,HIGH,50.0,,53.7,nasdaq_economic_calendar
2025-06-05-usd-ism-non-manufacturing-employment-c420ef1f,2025-06-05T10:00:00Z,United States,USD,ISM Non-Manufacturing Employment,HIGH,50.7,49.0,49.0,nasdaq_economic_calendar
2025-06-05-usd-ism-non-manufacturing-new-orders-36d2114f,2025-06-05T10:00:00Z,United States,USD,ISM Non-Manufacturing New Orders,HIGH,46.4,52.3,52.3,nasdaq_economic_calendar
2025-06-05-usd-ism-non-manufacturing-pmi-4287207e,2025-06-05T10:00:00Z,United States,USD,ISM Non-Manufacturing PMI,HIGH,49.9,52.0,51.6,nasdaq_economic_calendar
2025-06-05-usd-ism-non-manufacturing-prices-1b36f67a,2025-06-05T10:00:00Z,United States,USD,ISM Non-Manufacturing Prices,HIGH,68.7,65.1,65.1,nasdaq_economic_calendar
2025-06-06-usd-nonfarm-productivity-ab216040,2025-06-06T08:30:00Z,United States,USD,Nonfarm Productivity,HIGH,-1.5%,-0.8%,-1.7%,nasdaq_economic_calendar
2025-06-06-usd-fomc-member-kugler-speaks-4d6cc978,2025-06-06T12:00:00Z,United States,USD,FOMC Member Kugler Speaks,HIGH,,,,nasdaq_economic_calendar
2025-06-06-usd-fomc-member-harker-speaks-375ce04c,2025-06-06T13:30:00Z,United States,USD,FOMC Member Harker Speaks,HIGH,,,,nasdaq_economic_calendar
2025-06-07-usd-average-hourly-earnings-a93dfd6e,2025-06-07T08:30:00Z,United States,USD,Average Hourly Earnings,HIGH,0.4%,0.3%,0.2%,nasdaq_economic_calendar
2025-06-07-usd-average-hourly-earnings-yoy-220c4b13,2025-06-07T08:30:00Z,United States,USD,Average Hourly Earnings (YoY),HIGH,3.9%,3.7%,3.9%,nasdaq_economic_calendar
2025-06-07-usd-nonfarm-payrolls-b2ac8bce,2025-06-07T08:30:00Z,United States,USD,Nonfarm Payrolls,HIGH,139K,126K,158K,nasdaq_economic_calendar
2025-06-07-usd-private-nonfarm-payrolls-0f9d4935,2025-06-07T08:30:00Z,United States,USD,Private Nonfarm Payrolls,HIGH,140K,110K,146K,nasdaq_economic_calendar
2025-06-07-usd-u6-unemployment-rate-7ff41231,2025-06-07T08:30:00Z,United States,USD,U6 Unemployment Rate,HIGH,7.8%,,7.8%,nasdaq_economic_calendar
2025-06-07-usd-unemployment-rate-d98eaff3,2025-06-07T08:30:00Z,United States,USD,Unemployment Rate,HIGH,4.2%,4.2%,4.2%,nasdaq_economic_calendar
2025-06-07-usd-fomc-member-bowman-speaks-97e8dba6,2025-06-07T10:00:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2025-06-09-jpy-gdp-f1702d4f,2025-06-09T19:50:00Z,Japan,JPY,GDP,HIGH,0.0%,-0.2%,0.6%,nasdaq_economic_calendar
2025-06-09-jpy-gdp-annualized-acc0ca93,2025-06-09T19:50:00Z,Japan,JPY,GDP Annualized,HIGH,-0.2%,-0.7%,2.2%,nasdaq_economic_calendar
2025-06-09-jpy-gdp-capital-expenditure-5339c654,2025-06-09T19:50:00Z,Japan,JPY,GDP Capital Expenditure,HIGH,1.1%,1.4%,0.6%,nasdaq_economic_calendar
2025-06-09-jpy-gdp-external-demand-d46da024,2025-06-09T19:50:00Z,Japan,JPY,GDP External Demand,HIGH,-0.8%,-0.8%,0.7%,nasdaq_economic_calendar
2025-06-09-jpy-gdp-price-index-71075534,2025-06-09T19:50:00Z,Japan,JPY,GDP Price Index,HIGH,3.3%,3.2%,2.9%,nasdaq_economic_calendar
2025-06-09-jpy-gdp-private-consumption-72526e41,2025-06-09T19:50:00Z,Japan,JPY,GDP Private Consumption,HIGH,0.1%,0.0%,0.1%,nasdaq_economic_calendar
2025-06-12-usd-cpi-956bb980,2025-06-12T08:30:00Z,United States,USD,CPI,HIGH,0.1%,0.2%,0.2%,nasdaq_economic_calendar
2025-06-12-usd-cpi-index-n-s-a-2f54aa2c,2025-06-12T08:30:00Z,United States,USD,"CPI Index, n.s.a.",HIGH,321.47,321.73,320.80,nasdaq_economic_calendar
2025-06-12-usd-cpi-index-s-a-f398f007,2025-06-12T08:30:00Z,United States,USD,"CPI Index, s.a",HIGH,320.58,,320.32,nasdaq_economic_calendar
2025-06-12-usd-cpi-n-s-a-a2209cad,2025-06-12T08:30:00Z,United States,USD,"CPI, n.s.a",HIGH,0.21%,,0.31%,nasdaq_economic_calendar
2025-06-12-usd-core-cpi-35ed80ed,2025-06-12T08:30:00Z,United States,USD,Core CPI,HIGH,2.8%,2.9%,2.8%,nasdaq_economic_calendar
2025-06-12-usd-core-cpi-index-b111cba2,2025-06-12T08:30:00Z,United States,USD,Core CPI Index,HIGH,326.85,327.32,326.43,nasdaq_economic_calendar
2025-06-12-usd-cleveland-cpi-eea371db,2025-06-12T11:00:00Z,United States,USD,Cleveland CPI,HIGH,0.2%,,0.3%,nasdaq_economic_calendar
2025-06-13-usd-core-ppi-c45d1184,2025-06-13T08:30:00Z,United States,USD,Core PPI,HIGH,0.1%,0.3%,-0.2%,nasdaq_economic_calendar
